"writerid";"name"
263917;"Nichols, Dudley"
263969;"Nichols, Sue C."
264016;"Nicholson, Michael (II)"
264041;"Nicholson, William"
264075;"Nickens, Daryl G."
264098;"Nickles, Michael A."
264635;"Nieves Conde, José Antonio"
265040;"Nimoy, Jeff"
265041;"Nimoy, Leonard"
265048;"Nin, Anaïs"
265290;"Nissen, Brian (II)"
265292;"Nissen, Frank"
265894;"Nolan, Christopher (I)"
265936;"Nolan, William F."
265988;"Nolley, Lance"
266078;"Noonan, Chris"
266095;"Noonan, Tom (I)"
266141;"Norberg, Greg"
266150;"Norbu, Khyentse"
266208;"Nordhoff, Charles"
266341;"Norman, Floyd"
266362;"Norman, Marc"
266364;"Norman, Marsha"
266458;"Norris, Chuck"
266477;"Norris, Kathleen (I)"
266498;"Norris, William (II)"
266532;"North, Duncan"
266533;"North, Edmund H."
266559;"North, Sterling"
266633;"Norton, John (I)"
266645;"Norton, Mary (I)"
266666;"Nortvedt, Reidun (I)"
266675;"Norville, John"
266975;"Novello, Ivor"
267183;"Nowra, Louis"
267242;"Noé, Gaspar"
267313;"Nugent, Frank S."
267436;"Nunez, Victor"
267490;"Nuridsany, Claude"
267505;"Nursall, Tom"
267571;"Nutter, Mark (I)"
267794;"Nyswaner, Ron"
267888;"Nóti, Károly"
267997;"O'Bannon, Dan (I)"
267998;"O'Bannon, Rockne S."
268000;"O'Barr, James"
268106;"O'Brien, John (I)"
268110;"O'Brien, John (XXXVI)"
268118;"O'Brien, Kate (I)"
268163;"O'Brien, Richard (I)"
268167;"O'Brien, Robert C."
268194;"O'Brien, Willis H."
268208;"O'Byrne, Sean (I)"
268219;"O'Callaghan, Matthew (I)"
268227;"O'Carroll, Brendan (I)"
268361;"O'Connor, Gavin (I)"
268512;"O'Donnell, Jack (II)"
268578;"O'Donoghue, Michael (I)"
268624;"O'Farrell, John"
268702;"O'Hanlon, James (I)"
268733;"O'Hara, John (II)"
268771;"O'Haver, Tommy"
268875;"O'Leary, Ronan (I)"
268915;"O'Malley, David (I)"
268930;"O'Malley, Suzanne"
268963;"O'Neal III, Cleveland"
268965;"O'Neal, Brian E."
269045;"O'Neill, Denis"
269241;"O'Rourke, P.J."
269421;"Oakley, Vern"
269440;"Oates, Joyce Carol"
269602;"Oboler, Arch"
269646;"Obrow, Jeffrey"
269858;"Odell, David"
269875;"Odets, Clifford"
269882;"Odier, Daniel"
269944;"Oedekerk, Steve"
270068;"Ofteringer, Susanne"
270233;"Ogrodnik, Mo"
270245;"Oguni, Hideo"
270408;"Ohl, Paul"
270458;"Ohngemach, Gundula Leni"
271032;"Oldman, Gary"
271151;"Oliensis, Adam"
271345;"Oliver, Deanna"
271407;"Oliver, Ron (I)"
271475;"Olivier, Laurence"
271574;"Olmert, Michael"
271649;"Olsen, Arne (I)"
271662;"Olsen, Dana"
271746;"Olshan, Joseph"
272058;"Ondaatje, Michael"
272181;"Onofri, Fabrizio"
272321;"Ophüls, Max"
272569;"Oreb, Tom"
272704;"Oriolo, Joseph"
272712;"Oristrell, Joaquín"
272869;"Ormonde, Czenzi"
272875;"Ormsby, Alan"
272995;"Orr, James (I)"
273006;"Orr, Mary (I)"
273010;"Orr, Robert (I)"
273050;"Orsenna, Erik"
273405;"Orwell, George"
273459;"Osborn Jr., John Jay"
273467;"Osborn, David D."
273476;"Osborn, Paul (I)"
273477;"Osborn, Ron (I)"
273516;"Osborne, John (II)"
273542;"Osborne, William (I)"
273758;"Ossman, David"
274015;"Othenin-Girard, Dominique"
274172;"Otto, Whitney"
274179;"Ottoni, Filippo"
274275;"Ouida"
274304;"Oury, Gérard"
274329;"Outten, Richard"
274350;"Ovadia, Moni"
274487;"Owen, Alun"
274705;"Oxlade, Boyd"
274763;"Oz, Frank"
274850;"Ozon, François"
274861;"Ozpetek, Ferzan"
274881;"P, Master"
275087;"Pacino, Al"
275129;"Packer, William"
275367;"Pagani, Amedeo"
275376;"Pagano, Ernest"
275542;"Pagnol, Marcel"
275817;"Pakula, Alan J."
275934;"Palahniuk, Chuck"
276094;"Palin, Michael"
276185;"Pallenberg, Rospo"
276311;"Palmer, Cap"
276355;"Palmer, John (XIII)"
276372;"Palmer, Linda (II)"
276386;"Palmer, Michael (I)"
276387;"Palmer, Michael (III)"
276459;"Palmieri, Marc (I)"
276473;"Palminteri, Chazz"
276588;"Palud, Hervé"
276597;"Palumbo, Dennis"
276719;"Panahi, Jafar"
276722;"Panama, Norman"
276903;"Pang, Chi-Ming"
277156;"Panzer, William N."
277179;"Paoli, Dennis"
277893;"Parello, Chuck"
278282;"Park, Nick (I)"
278384;"Parker, Alan (I)"
278395;"Parker, Austin (I)"
278428;"Parker, Chris (III)"
278460;"Parker, Dorothy (I)"
278496;"Parker, J. Stanford"
278535;"Parker, Kathy (I)"
278576;"Parker, Monica"
278588;"Parker, Oliver (I)"
278638;"Parker, Tom S."
278641;"Parker, Trey (I)"
278669;"Parkes, Walter F."
278690;"Parkin, Frank"
278763;"Parks, Rick (I)"
278771;"Parks, Suzan-Lori"
278969;"Parriott, James D."
278970;"Parriott, Sara"
279070;"Parsi, Jacques"
279087;"Parsonnet, Marion"
279108;"Parsons, Deborah (II)"
279169;"Part, Michael"
279422;"Paseornek, Michael"
279468;"Paskaljevic, Goran"
279478;"Pasko, Martin (II)"
279506;"Pasolini, Pier Paolo"
279578;"Passer, Ivan"
279585;"Passes, Alan"
279624;"Pasternak, Boris"
279762;"Patchett, Tom (I)"
279770;"Pate, Jonas"
279771;"Pate, Josh"
279901;"Paterson, Neil (I)"
280032;"Paton, Alan"
280090;"Patrick, John (II)"
280128;"Patrick, Vincent (I)"
280230;"Patterson, James (II)"
280447;"Paul, Cinco"
280466;"Paul, Hank"
280531;"Paul, Steven (I)"
280749;"Pavia, Mark"
280953;"Paxton, John (I)"
280957;"Paxton, Michael"
280959;"Paxton, Robert O."
280997;"Payne, Alexander (I)"
281098;"Payson, John"
281143;"Paz, Octavio"
281146;"Paz, Senel"
281185;"Peace, J. Stephen"
281272;"Pearce, Craig (I)"
281276;"Pearce, Donn"
281306;"Pearce, Perce"
281331;"Pearl, Harold"
281418;"Pearson, Edmund"
281483;"Pearson, Ryne Douglas"
281599;"Peck, Mitchell"
281616;"Peckinpah, David E."
281617;"Peckinpah, Sam"
281844;"Peehl, Susan"
281886;"Peeples, Samuel A."
281891;"Peer, Ron"
281909;"Peet, Bill"
281960;"Pehl, Mary Jo"
281991;"Peirce, Kimberly"
282625;"Penn, Sean (I)"
282629;"Penn, Zak"
282661;"Penner, Erdman"
282678;"Penney, John (I)"
282812;"Peoples, David Webb"
282817;"Peoples, Janet"
282856;"Peploe, Clare"
282857;"Peploe, Mark"
283209;"Peretz, Jesse (I)"
283365;"Perez, Paul (I)"
283387;"Perez, Shane (I)"
283454;"Perilli, Frank Ray"
283456;"Perilli, Ivo"
283601;"Perl, Arnold"
283748;"Perrault, Charles"
283774;"Perret, Denis"
283807;"Perrichon, Annabelle"
283815;"Perrier, Marc"
283840;"Perrin, Nat"
283908;"Perrotta, Tom"
283936;"Perry, Ben (I)"
283942;"Perry, Charles (I)"
283962;"Perry, Dein"
283972;"Perry, Frank (I)"
284038;"Perry, Nickolas"
284247;"Pesce, Steve"
284464;"Peters, Charlie (I)"
284567;"Peters, Stephen (I)"
284659;"Petersen, Wolfgang (I)"
284689;"Peterson, Brian Wayne"
284865;"Petit, Roland"
284994;"Petrie Jr., Daniel"
284997;"Petrie, Douglas (I)"
285086;"Petroselli, Pietro"
285123;"Petrov, Yevgeni (I)"
285475;"Peyton, Harley"
285617;"Pfarrer, Chuck"
285882;"Philbrick, Rodman"
286007;"Phillips, Arnold"
286021;"Phillips, Bill (I)"
286124;"Phillips, Jeff (III)"
286279;"Phillips, Todd (I)"
286306;"Phillpotts, Eden"
286410;"Pialat, Maurice"
286411;"Pialat, Sylvie"
286591;"Pichi, Filippo"
286685;"Pickett, James Carroll"
286834;"Pielmeier, John"
286960;"Pierce, Shirley (II)"
286964;"Pierce, Tedd"
287061;"Pierson, Frank (I)"
287071;"Pierson, Louise Randall"
287086;"Piesiewicz, Krzysztof"
287168;"Piffath, Rod"
287207;"Pigott, Johanna"
287276;"Pikser, Jeremy"
287320;"Pileggi, Nicholas"
287401;"Piller, Michael"
287472;"Pimental, Brian"
287554;"Pincus, Gregory K."
287591;"Pineda Barnet, Enrique"
287633;"Pinelli, Tullio"
287653;"Pingau, Jia"
287723;"Pink, Steve (I)"
287835;"Pinter, Harold"
287841;"Pintilie, Lucian"
287968;"Piper, Brett"
288079;"Pirie, David"
288116;"Pirosh, Robert"
288127;"Pirro, Ugo"
288237;"Pistone, Joseph D."
288270;"Pitchford, Dean"
288312;"Pitre, Glen"
288461;"Pivar, Ben"
288533;"Pizzo, Angelo"
288692;"Plant, Sadie"
288737;"Plastino, Al"
288752;"Plater, Alan"
288794;"Platt, Polly"
289103;"Plummer, Elmer"
289139;"Plympton, Bill"
289140;"Plympton, George H."
289230;"Podell, Rick"
289241;"Podeswa, Jeremy"
289300;"Poe, Amos"
289307;"Poe, Edgar Allan (I)"
289310;"Poe, James (I)"
289327;"Poelvoorde, Benoît"
289387;"Pogue, Charles Edward"
289388;"Pogue, John (I)"
289476;"Poiret, Jean"
289481;"Poirier, Gregory"
289505;"Poiré, Jean-Marie"
289557;"Pola, Claude"
289596;"Polanski, Roman"
289674;"Poliakoff, Stephen"
289699;"Poliks, Edmund"
289720;"Polish, Mark"
289722;"Polish, Michael"
289744;"Politoff, Haydée"
289799;"Pollack, Jeff (I)"
289814;"Pollack, Sharon"
289882;"Pollexfen, Jack"
289921;"Pollock, Louis"
289962;"Polon, Vicki"
289971;"Polonsky, Abraham"
289999;"Polsky, Abe"
290108;"Pomerantz, Edward"
290118;"Pomeroy, John (I)"
290143;"Pommereulle, Daniel"
290172;"Pompucci, Leone"
290269;"Ponicsan, Darryl"
290403;"Pooh, DJ"
290411;"Pool, Robert Roy"
290430;"Poole, Duane"
290467;"Pooley, Olaf"
290580;"Pope, Thomas (I)"
290581;"Pope, Tim (I)"
290601;"Popescu, Petru"
290702;"Popovic, Mary"
290738;"Popovski, Aleksandar"
290867;"Porporati, Andrea"
290992;"Porter, Eleanor H."
291076;"Porter, William (I)"
291119;"Portis, Charles"
291447;"Potocki, Jan"
291522;"Potter, Sally (I)"
291679;"Pound, John"
291764;"Povill, Jon"
291802;"Powell, Bob (I)"
291876;"Powell, Michael (I)"
291884;"Powell, Paul Henry"
291957;"Power, Will (I)"
291975;"Powers, Donna (I)"
292001;"Powers, Kim (I)"
292035;"Powers, Wayne (II)"
292148;"Pradal, Manuel"
292299;"Prange, Gordon W."
292411;"Pratt, Anthony E."
292476;"Prawer Jhabvala, Ruth"
292511;"Prechezer, Carl"
292588;"Prejean, Helen"
292614;"Preminger, Michael"
292716;"Presnell Sr., Robert"
292736;"Pressfield, Steven"
292758;"Presson Allen, Jay"
292786;"Preston, Douglas (I)"
292883;"Prevel, Jacques"
293012;"Price, Jeffrey (I)"
293071;"Price, Richard (I)"
293166;"Priestley, J.B."
293196;"Prieto, Jenaro"
293227;"Prieur, Jérôme"
293330;"Prince-Bythewood, Gina"
293508;"Prizer, John"
293600;"Proctor, Phil"
293635;"Proft, Pat"
293795;"Protosevich, Mark"
293827;"Proust, Marcel"
293905;"Provost, Tom (I)"
293916;"Proyas, Alex"
293921;"Prucha, Lynette"
293950;"Pruiksma, David"
294063;"Pryor, Richard"
294094;"Pré, Hilary du"
294095;"Pré, Piers du"
294100;"Prévert, Jacques"
294174;"Pu-yi, Henry"
294192;"Pucci, Robert"
294271;"Puenzo, Luis"
294644;"Puopolo, L.A."
294678;"Purcell, Gertrude"
294793;"Pursall, David"
294817;"Purucker, Willy"
294838;"Purvis, Neal"
294846;"Puryear, Tony"
294867;"Pushkin, Alexander"
294938;"Putnam, Nina Wilcox"
295001;"Puzo, Mario"
295052;"Pyle, Ernie"
295070;"Pyne, Daniel"
295092;"Pyun, Albert"
295185;"Pérennou, Marie"
295238;"Pérez Galdós, Benito"
295315;"Pérez Sánchez, Antonio"
295474;"Pérez-Reverte, Arturo"
295697;"Qualles, Paris"
295734;"Quarles, Darryl"
295785;"Quay, Stephen"
295786;"Quay, Timothy"
295848;"Queneau, Raymond"
295858;"Quentin, Florence"
295987;"Quigley, May"
296052;"Quindlen, Anna"
296065;"Quinlan, Jim (I)"
296092;"Quinn, Colin (I)"
296098;"Quinn, Daniel (II)"
296151;"Quinn, Paul (I)"
296251;"Quintano, Gene"
296568;"Rabe, David"
296790;"Radano, Lisa-Maria"
296794;"Radant, Chris"
296853;"Rader, Peter (I)"
296878;"Radford, Michael (I)"
297176;"Rafelson, Bob"
297234;"Raffill, Stewart"
297238;"Raffo, John"
297572;"Railsback, Philip"
297585;"Raimi, Ivan"
297586;"Raimi, Sam"
297620;"Raine, Norman Reilly"
297638;"Rainer, Yvonne"
297996;"Ralf, Jacques"
298089;"Ramage, Rick (I)"
298167;"Rambova, Natacha"
298273;"Ramirez, John (II)"
298327;"Ramis, Harold"
298652;"Ramsey, Ben (I)"
298677;"Ramsey, Robert (V)"
298878;"Randall, Addison (II)"
298942;"Randel, Tony"
298976;"Randolph, Clemence"
299023;"Ranft, Joe"
299081;"Ranieri, Nik"
299109;"Rankin Jr., Arthur"
299126;"Rankin, William (I)"
299160;"Ransen, Mort"
299167;"Ransohoff, Martin"
299329;"Rapf, Maurice"
299337;"Raphael, Frederic"
299346;"Raphaelson, Samson"
299393;"Rapp, Anne"
299415;"Rapp, Philip"
299422;"Rappaport, Ezra D."
299433;"Rappaport, Mark (I)"
299444;"Rappeneau, Jean-Paul"
299578;"Raskin, Jonah"
299861;"Rattan, Aubrey K."
299885;"Rattigan, Terence"
299888;"Rattner, Larry"
299930;"Rauch, Earl Mac"
299944;"Raucher, Herman"
299968;"Rauh, Stanley"
300095;"Raven, Simon"
300117;"Ravetch, Irving"
300131;"Ravich, Rand"
300198;"Rawle, Jeff"
300233;"Rawlinson, A.R."
300281;"Ray, Billy (I)"
300360;"Ray, Nicholas (I)"
300377;"Ray, Sandip"
300380;"Ray, Satyajit"
300429;"Rayfiel, David"
300456;"Raymo, Chet"
300470;"Raymond, Dorrie Krum (I)"
300687;"Rea, Stephen (I)"
300733;"Read, Piers Paul"
300848;"Reaves, Michael (I)"
300858;"Reback, Katherine"
300873;"Rebeck, Theresa"
301042;"Red, Eric"
301049;"Red-Horse, Valerie"
301080;"Reddick, Jeffrey"
301084;"Reddin, Keith"
301132;"Redeker, Quinn K."
301301;"Reed, Aaron (I)"
301313;"Reed, Barry (III)"
301327;"Reed, Carol (I)"
301336;"Reed, Christopher (III)"
301464;"Reed, Tom (I)"
301555;"Rees, Rebecca (I)"
301567;"Reese, Chris"
301591;"Reese, Rhett"
301603;"Reeve, Christopher"
301609;"Reeve, Katherine (II)"
301650;"Reeves, Harry (I)"
301664;"Reeves, Matt (I)"
301671;"Reeves, Phil (I)"
301787;"Reggio, Godfrey"
301907;"Rehwaldt, Frank"
302003;"Reichert, Heinz"
302216;"Reiff, Ethan"
302320;"Reilly, William (I)"
302410;"Reiner, Carl"
302425;"Reiner, Rob"
302431;"Reinert, Al"
302455;"Reinhardt, Diane"
302456;"Reinhardt, Elizabeth"
302576;"Reisch, Walter"
302687;"Reitinger, Richard"
302697;"Reitz, Daniel (I)"
302778;"Remarque, Erich Maria"
302864;"Remy, Linda"
302962;"Rendell, Ruth"
303004;"Reneau, Robert"
303094;"Reno, Jeff (I)"
303104;"Renoir, Jean"
303314;"Resnick, Adam"
303450;"Reuben, David"
303455;"Reubens, Paul"
303551;"Reville, Alma"
303847;"Reymond, Dalton S."
303934;"Reynolds, David (I)"
303971;"Reynolds, Jonathan (I)"
303976;"Reynolds, Kevin (I)"
303980;"Reynolds, Lee (I)"
304021;"Reynolds, Scott (I)"
304308;"Rhymer, Don"
304638;"Rice, Anne (I)"
304672;"Rice, Elmer (I)"
304695;"Rice, John (IV)"
304728;"Rice, Tim (I)"
304735;"Rice, Wayne Allan"
304756;"Rich, Denis"
304786;"Rich, Richard"
304916;"Richards, Greg (I)"
304942;"Richards, John C."
304953;"Richards, Ken (III)"
305074;"Richardson, Doug (I)"
305152;"Richardson, Mike (I)"
305263;"Richey, Eddie"
305282;"Richler, Mordecai"
305303;"Richmond, Bill (I)"
305334;"Richmond, Ted"
305384;"Richter, Klaus (II)"
305416;"Richter, W.D."
305427;"Richwood, Blair"
305440;"Rickard, Dick"
305489;"Rickman, Alan"
305490;"Rickman, Thomas"
305653;"Ridley, John (I)"
305849;"Riesner, Dean"
305891;"Rifkin, Adam"
306221;"Rilla, Wolf"
306243;"Rimbaud, Arthur"
306297;"Rinaldi, Joe (I)"
306308;"Rinaldo, Frederic I."
306314;"Rinaudo, Fabio"
306346;"Rinehart, Mary Roberts"
306663;"Risi, Dino"
306676;"Riskin, Robert (I)"
306785;"Ritchie, Guy"
306798;"Ritchie, Michael (I)"
306857;"Ritter, Joe"
306904;"Ritvo, Rosemary"
306998;"Rivas, Manuel (I)"
307017;"Rivele, Stephen J."
307257;"Rivo, Phil"
307408;"Roach, Janet"
307409;"Roach, Jay"
307412;"Roach, John (II)"
307414;"Roach, Joseph Anthony"
307535;"Robbins, Christopher (I)"
307556;"Robbins, Harold"
307566;"Robbins, Jerome"
307586;"Robbins, Matthew (I)"
307612;"Robbins, Tim (I)"
307614;"Robbins, Tom (I)"
307754;"Roberts, Ben (I)"
307777;"Roberts, Chris (II)"
307875;"Roberts, Joe (III)"
307889;"Roberts, Jonathan (I)"
307895;"Roberts, Judith (II)"
307897;"Roberts, June (I)"
307931;"Roberts, Marguerite"
308002;"Roberts, Selwyn"
308043;"Roberts, William (I)"
308159;"Robertson, Mira"
308338;"Robinson, Bruce (I)"
308346;"Robinson, Casey (I)"
308414;"Robinson, Frank M."
308453;"Robinson, James F."
308466;"Robinson, Jerry (II)"
308548;"Robinson, Michael A."
308581;"Robinson, Phil Alden"
308595;"Robinson, Richard (II)"
308614;"Robinson, Sally (I)"
308660;"Robinson, Todd (I)"
309058;"Roché, Henri-Pierre"
309137;"Rocksavage, David"
309144;"Rockwell, Alexandre"
309150;"Rockwell, Rick"
309195;"Rodat, Robert"
309207;"Roddenberry, Gene"
309254;"Rodenkirchen, Franz"
309320;"Rodgers, Mary"
309329;"Rodgers, Richard (I)"
309382;"Rodman, Howard"
309383;"Rodman, Howard A."
309740;"Rodriguez, Robert (I)"
310121;"Roeca, Samuel"
310204;"Roessler, Rick"
310298;"Rogers, Bogart"
310371;"Rogers, J.B."
310454;"Rogers, Roswell"
310469;"Rogers, Steven (II)"
310579;"Rohmer, Eric"
310580;"Rohmer, Sax"
310864;"Roli, Mino"
310905;"Rollin, Jean"
310948;"Rolnick, Eric"
311087;"Romano, John (I)"
311093;"Romano, Marcia (I)"
311259;"Romero, Aldo (I)"
311303;"Romero, George A. (I)"
311429;"Romm, May E."
311449;"Romoli, Gianni"
311631;"Roodt, Darrell"
311670;"Rooney, Darrell"
311698;"Roos, Don"
311770;"Root, Wells"
311786;"Ropelewski, Tom"
312035;"Rose, Alexandra (I)"
312042;"Rose, Andy (I)"
312056;"Rose, Bernard"
312084;"Rose, David (IV)"
312124;"Rose, Jack (I)"
312186;"Rose, Mickey"
312208;"Rose, Reginald"
312221;"Rose, Ruth (I)"
312250;"Rose, William (I)"
312266;"Rosebrook, Jeb"
312328;"Rosen, Gary (I)"
312363;"Rosen, Martin (I)"
312415;"Rosenbaum, Jeffrey M."
312450;"Rosenberg, Craig"
312454;"Rosenberg, Deborah"
312469;"Rosenberg, Jeanne"
312494;"Rosenberg, Marc (I)"
312515;"Rosenberg, Scott"
312603;"Rosenfeld, Herbert"
312617;"Rosenfeld, Seth Zvi"
312702;"Rosenthal, Jack (I)"
312717;"Rosenthal, Margaret"
312718;"Rosenthal, Mark (I)"
312798;"Rosi, Francesco"
312860;"Rosner, Mark"
312863;"Rosny Sr., J.H."
312908;"Ross, Arthur A."
312913;"Ross, Benjamin (I)"
312992;"Ross, Gary (I)"
313070;"Ross, Kenneth (I)"
313071;"Ross, Kenneth G."
313222;"Rossen, Robert"
313318;"Rossi, Paolo (III)"
313369;"Rossio, Terry"
313435;"Rostand, Edmond"
313443;"Rosten, Leo"
313521;"Roth Evans, Haydn"
313556;"Roth, Eric (I)"
313625;"Roth, William (I)"
313644;"Rothberg, Jeff (I)"
313755;"Rothstein, Elisa M."
313760;"Rothstein, Richard (I)"
313900;"Roulet, Dominique"
314267;"Rowe, Tom (II)"
314272;"Rowell, Kathleen"
314486;"Roy, Prafulla (II)"
314552;"Royce, Patricia"
314589;"Royston, Jonah"
314623;"Rozema, Patricia"
314710;"Ruane, John"
314756;"Ruben, Andy"
314760;"Ruben, Joseph"
314777;"Rubens, Bernice"
314783;"Rubenstein, Bill"
314836;"Rubin, Bruce Joel"
314842;"Rubin, Danny (I)"
314906;"Rubin, Stanley (I)"
314933;"Rubino, John (I)"
315049;"Ruby, Cliff"
315052;"Ruby, Harry"
315143;"Ruddy, Albert S."
315204;"Rudner, Rita"
315213;"Rudnick, Paul"
315215;"Rudnick, Steve (I)"
315223;"Rudnitsky, Mark"
315243;"Rudolph, Alan (I)"
315332;"Rueff, Roger"
315400;"Ruffner, Benjamin"
315710;"Ruiz, Raoul"
315749;"Rukov, Mogens"
315923;"Runte, Terry"
315934;"Runyon, Damon"
316030;"Rusconi, Jane"
316054;"Rush, Jordan"
316062;"Rush, Richard (I)"
316108;"Ruskin, Buddy"
316111;"Ruskin, Harry"
316121;"Rusnak, Josef"
316125;"Rusoff, Lou"
316192;"Russell, Chuck (I)"
316203;"Russell, David O."
316244;"Russell, John (II)"
316253;"Russell, Ken (I)"
316258;"Russell, Kurt (I)"
316415;"Russo, John A. (I)"
316436;"Russo, Rafa"
316440;"Russo, Richard"
316453;"Russo, Vito (I)"
316472;"Rustam, Mardi"
316594;"Rutowski, Richard"
316688;"Ruzowitzky, Stefan"
316770;"Ryan, Cornelius"
316778;"Ryan, David (II)"
316888;"Ryan, Patrick (I)"
317082;"Ryerson, Florence"
317123;"Rymer, Michael"
317157;"Ryskind, Morrie"
317267;"Réa, Robert"
317302;"Révész, László"
317819;"Sabo, Joseph"
317884;"Sacchetti, Dardano"
318019;"Sackheim, William"
318021;"Sackler, Howard"
318037;"Sacks, Oliver"
318397;"Sagan, Carl"
318859;"Saito, Hisashi (I)"
319094;"Sakow, Bruce Hidemi"
319474;"Sale, Richard (I)"
319553;"Salerno, Shane"
319588;"Salewicz, Chris"
319804;"Salles, Walter"
319869;"Salmi, Peter"
320039;"Salt, Waldo"
320044;"Salten, Felix"
320052;"Salter, James (I)"
320101;"Saltzman, Mark"
320129;"Salva, Victor"
320182;"Salvati, John"
320263;"Salwen, Hal"
320403;"Sambrell, Aldo"
320582;"Samples, Keith"
320699;"Samuels, Lesser"
320796;"San Souci, Robert D."
320970;"Sanchez, Ramon (I)"
321149;"Sanders, Chris (III)"
321174;"Sanders, Hilary St. George"
321241;"Sanders, Terry (I)"
321297;"Sandgren, Åke"
321349;"Sandler, Adam (I)"
321377;"Sandlin, Tim"
321497;"Sands, Leslie"
321542;"Sandys, Oliver"
321581;"Sanford, John (II)"
321652;"Sangster, Jimmy"
321961;"Santell, Alfred"
322445;"Sanzel, Ken"
322464;"Saperstein, David"
322571;"Sarafian, Tedi"
322677;"Sardi, Jan"
322697;"Sarecky, Louis"
322738;"Sargent, Alvin"
322927;"Sarner, Arlene"
322945;"Sarno, Robert (I)"
323405;"Sattar, Sabina"
323570;"Saul, Oscar"
323654;"Saunders, John Monk"
323669;"Saunders, Norman"
323696;"Saura, Carlos"
323729;"Sautet, Claude"
323821;"Savage, Peter (I)"
323915;"Saverni, Domenico"
323998;"Savino, Joseph W."
324019;"Savoca, Nancy"
324047;"Savory, Gerald"
324237;"Saxer, Walter"
324256;"Saxton, John C.W."
324324;"Sayles, John (I)"
324382;"Saïa, Louis"
324423;"Scaglione, Carolina"
324554;"Scarborough, Ken"
324620;"Scarpelli, Furio"
324660;"Scattini, Luigi"
324811;"Schaefer, Jack (I)"
324844;"Schaeffer, Eric"
324874;"Schafer, Jason"
324973;"Schamus, James"
325080;"Schatzky, Olivier"
325120;"Schayer, Richard"
325132;"Schechter, Jeff"
325189;"Scheff, Michael"
325258;"Scheinman, Adam"
325259;"Scheinman, Andrew"
325378;"Schenkman, Richard"
325398;"Schepps, Shawn"
325471;"Schertzinger, Victor"
325628;"Schiff, Nadine"
325630;"Schiff, Robin (I)"
325634;"Schiff, Stephen"
325645;"Schiffer, Michael"
325666;"Schifrin, William"
325812;"Schine, Cathleen"
325901;"Schlaich, Frieder"
325983;"Schlesinger, John (I)"
325986;"Schlesinger, Michael (I)"
326093;"Schlöndorff, Volker"
326155;"Schmid, Daniel (I)"
326221;"Schmidt, Arne (I)"
326555;"Schnabel, Julian"
326614;"Schneider, Bob (I)"
326715;"Schneider, Peter (III)"
326729;"Schneider, Rob (I)"
326730;"Schneider, Robert (I)"
326771;"Schneider-Calabash, Rick"
326840;"Schnitzler, Arthur"
326936;"Schoenfeld, Bernard C."
327009;"Scholl, Larry"
327052;"Schombing, Jason"
327104;"Schor, Amy"
327140;"Schott, Max"
327178;"Schow, David J."
327201;"Schrader, Leonard"
327204;"Schrader, Paul (I)"
327365;"Schrock, Raymond L."
327510;"Schubert, Bernard"
327607;"Schulberg, Budd"
327663;"Schulman, Roger S.H."
327668;"Schulman, Tom"
327894;"Schumacher, Joel"
327974;"Schuster, Leon (I)"
328055;"Schwahn, Mark (I)"
328199;"Schwartz, Marjorie"
328202;"Schwartz, Mark Evan"
328233;"Schwartz, Philippe"
328255;"Schwartz, Sherwood"
328257;"Schwartz, Stefan (I)"
328264;"Schwartz, Steven (II)"
328486;"Schwietert, Stefan (I)"
328646;"Schünzel, Reinhold"
328665;"Schütt, Roland"
328761;"Sclavi, Tiziano"
328847;"Scorsese, Martin"
328849;"Scortia, Thomas N."
328894;"Scott, Allan (I)"
328895;"Scott, Allan (II)"
328916;"Scott, Art (I)"
328980;"Scott, Darin"
328994;"Scott, Deborah (I)"
329032;"Scott, Gavin"
329162;"Scott, Mike (II)"
329357;"Scribner, George"
329515;"Seaman, Jack"
329519;"Seaman, Peter S."
329520;"Seaman, Rick"
329602;"Sears, Ted"
329613;"Seaton, George (I)"
329650;"Sebast, Dick"
329677;"Sebastiano, Frank"
329768;"Sedaka, Marc"
329781;"Seddon, Jack"
329906;"Seeley Jr., E.S."
330012;"Segal, Erich"
330058;"Segall, Harry"
330065;"Segar, E.C."
330220;"Sehr, Peter"
330295;"Seidler, David (I)"
330344;"Seig, Matthew"
330352;"Seigle, Jean-Luc"
330419;"Seitz, Franz (II)"
330433;"Seitzman, Michael"
330493;"Sekizawa, Shin'ichi"
330536;"Selby Jr., Hubert"
330575;"Self, David (I)"
330622;"Selin, Markus"
330669;"Sellars, Peter"
330683;"Seller, Tom (I)"
330758;"Seltzer, Aaron (I)"
330761;"Seltzer, David (I)"
330771;"Seltzer, Terrel"
330816;"Selznick, David O."
330908;"Semple Jr., Lorenzo"
330955;"Sen, Mala"
331306;"Septien, Al"
331386;"Serandrei, Mario"
331554;"Serling, Rod"
331560;"Sermoneta, Alessandro"
331599;"Seros, Alexandra"
331682;"Serran, Leopoldo"
331975;"Seton, Ernest Thompson"
332160;"Seward, Edmond"
332174;"Sewell, Anna"
332346;"Shaara, Michael"
332361;"Shaber, David"
332369;"Shabtai, Sabi H."
332411;"Shadie, Ken"
332423;"Shadyac, Tom"
332434;"Shafer, Dirk (I)"
332445;"Shaffer, Anthony"
332473;"Shaffer, Peter"
332503;"Shagan, Steve"
332608;"Shahbazi, Parviz"
332709;"Shakespeare, William (I)"
332877;"Shandling, Garry"
