"directorid";"name";"rate";"gross";"num"
302870;"Yu, Ronny";9.4;57120667.0;2
302973;"Yuen, Corey";6.6;0.0;1
302989;"Yuen, Woo-ping";7.5;1470389.0;1
303156;"Yuyama, Kunihiko";10.1;129491585.0;2
303160;"Yuzna, Brian";6.0;0.0;1
303462;"Zaillian, Steven";13.9;63969284.0;2
303551;"Zaks, Jerry";6.6;12782508.0;1
303590;"Zaloum, Alain";9.4;0.0;2
303640;"Zambrano, Benito";7.4;367939.0;1
303652;"Zambuto, Gero";0.0;0.0;1
303666;"Zamm, Alex";2.1;306715.0;1
303824;"Zanuck, Darryl F.";7.7;50000000.0;1
304223;"Zeffirelli, Franco";47.7;93472145.0;7
304410;"Zemeckis, Robert";66.8;2651000634.0;9
304738;"Zhang, Yang (II)";7.1;1153271.0;1
304740;"Zhang, Yimou";38.2;8188049.0;5
304743;"Zhang, Yuan (I)";6.3;46470.0;1
304827;"Zheng, Junli";6.9;0.0;1
305009;"Zieff, Howard";5.9;4739769.0;1
305044;"Ziehl, Scott";6.4;13493.0;1
305307;"Zinnemann, Fred";30.8;76850000.0;4
305385;"Zito, Joseph (I)";10.5;53205507.0;2
305444;"Zlotoff, Lee David";6.7;12643776.0;1
305548;"Zonca, Erick";7.3;1726187.0;1
305550;"Zondag, Dick";5.7;9315576.0;1
305551;"Zondag, Ralph";12.0;363563639.0;2
305750;"Zucker, David (I)";35.3;326599065.0;5
305753;"Zucker, Jerry";27.2;699887075.0;4
305800;"Zulawski, Andrzej";7.1;1113538.0;1
305962;"Zwick, Edward";33.8;267712025.0;5
305978;"Zwigoff, Terry";7.8;3174695.0;1
306168;"Ávila, Carlos (I)";5.9;3542843.0;1
306343;"Ôshima, Nagisa";13.5;213736.0;2
306351;"Ôtomo, Katsuhiro";7.9;114009.0;1
